race_id,race_name,course,date,type,class,pattern,aver_or,total_prize
rac_11134526,Always Gamble Responsibly With BetUK Handicap,Wolverhampton (AW),2024-01-02,Flat,Class 5,,66.5,6984.2699999999995
rac_11134513,Boost Your Acca With BetMGM Restricted Maiden Stakes (For horses In Bands C And D) (GBB Race),Wolverhampton (AW),2024-01-02,Flat,Class 5,,7.625,7181.01
rac_11134500,BetUK. It's Where The UK Bets Handicap,Wolverhampton (AW),2024-01-02,Flat,Class 4,,81.83333333333333,9345.15
rac_11134487,BetUK. Home Of The Acca-Fenwa Handicap,Wolverhampton (AW),2024-01-02,Flat,Class 5,,62.90909090909091,11804.4
rac_11132160,Ayr Completes Juilia's Racecourse Journey Handicap Hurdle (Go North Cab On Target Series Qualifier),Ayr,2024-01-02,Hurdle,Class 5,,87.71428571428571,7869.6
rac_11132147,Quiz Night At Golf Inn Prestwick Maiden Hurdle (GBB Race),Ayr,2024-01-02,Hurdle,Class 4,,14.0,8213.89
rac_11132134,Happy New Year From Ayr Racecourse Maiden Hurdle (GBB Race),Ayr,2024-01-02,Hurdle,Class 4,,32.57142857142857,8213.89
rac_11132082,Golf Inn Prestwick Handicap Hurdle (GBB Race),Ayr,2024-01-02,Hurdle,Class 2,,131.5,19068.0
rac_11154325,Unibet 3 Uniboosts A Day Handicap (London Sprint Series Qualifier) (Div II),Kempton (AW),2024-01-03,Flat,Class 5,,64.25,7501.599999999999
rac_11134656,Racing TV Handicap,Kempton (AW),2024-01-03,Flat,Class 6,,51.2,5902.2
rac_11134643,Try Unibet's New Acca Boosts Handicap,Kempton (AW),2024-01-03,Flat,Class 6,,57.55555555555556,5902.2
rac_11134630,Try Our New Price Boost At Unibet Fillies' Novice Stakes (GBB Race),Kempton (AW),2024-01-03,Flat,Class 5,,5.384615384615385,6885.9
rac_11134617,Unibet 3 Uniboosts A Day Handicap (London Sprint Series Qualifier) (Div I),Kempton (AW),2024-01-03,Flat,Class 5,,64.625,7869.599999999999
rac_11134604,Unibet Extra Place Offers Every Day Handicap (London Sprint Series Qualifier),Kempton (AW),2024-01-03,Flat,Class 4,,76.625,11804.4
rac_11134591,Try Our New Price Boosts At Unibet Handicap,Kempton (AW),2024-01-03,Flat,Class 4,,80.18181818181819,11804.4
rac_11134578,Unibet Support Safe Gambling Handicap (London Middle Distance Qualifier),Kempton (AW),2024-01-03,Flat,Class 4,,75.83333333333333,11804.4
rac_11132485,Watch & Bet At PlanetSportBet Handicap Chase,Hereford,2024-01-04,Chase,Class 5,,84.81818181818181,6049.75
rac_11132433,Read Harry Cobden's Blog At PlanetSportBet Handicap Chase,Hereford,2024-01-04,Chase,Class 4,,101.0,8754.93
rac_11154520,BetUK. It's Where The UK Bets Handicap (Div II),Lingfield (AW),2024-01-04,Flat,Class 6,,52.111111111111114,5607.09
rac_11154507,BetUK. Home Of The Acca-Fenwa Apprentice Classified Stakes (Div II),Lingfield (AW),2024-01-04,Flat,Class 6,,46.6,9837.0
rac_11154494,Bet £10 Get £40 At BetMGM Handicap (Div II),Newcastle (AW),2024-01-04,Flat,Class 6,,52.625,5607.09
rac_11154481,BetUK. Home Of The Acca-Fenwa Handicap (Div II),Newcastle (AW),2024-01-04,Flat,Class 6,,58.333333333333336,9837.0
rac_11134838,BetMGM: It's Showtime Handicap,Newcastle (AW),2024-01-04,Flat,Class 6,,59.285714285714285,5607.09
rac_11134825,Win £2 000 000 With BetMGM's Golden Goals Classified Stakes,Newcastle (AW),2024-01-04,Flat,Class 6,,47.27272727272727,5607.09
rac_11134812,Bet £10 Get £40 At BetMGM Handicap (Div I),Newcastle (AW),2024-01-04,Flat,Class 6,,51.36363636363637,5607.09
rac_11134799,Find More Big Deals At BetUK Handicap,Newcastle (AW),2024-01-04,Flat,Class 6,,52.833333333333336,5607.09
rac_11134786,Boost Your Acca At BetMGM Novice Stakes,Newcastle (AW),2024-01-04,Flat,Class 5,,20.428571428571427,7181.01
rac_11134773,BetUK. Home Of The Acca-Fenwa Handicap (Div I),Newcastle (AW),2024-01-04,Flat,Class 6,,58.833333333333336,9837.0
rac_11134760,Best Racing Odds Guaranteed At BetMGM Handicap,Newcastle (AW),2024-01-04,Flat,Class 5,,71.81818181818181,10820.699999999999
rac_11134747,BetMGM: It's Showtime Handicap,Lingfield (AW),2024-01-04,Flat,Class 6,,59.77777777777778,5607.09
rac_11134734,BetUK. It's Where The UK Bets Handicap (Div I),Lingfield (AW),2024-01-04,Flat,Class 6,,53.666666666666664,5607.09
rac_11134721,Best Racing Odds Guaranteed At BetMGM Handicap,Lingfield (AW),2024-01-04,Flat,Class 5,,73.0,6984.2699999999995
rac_11134708,Win £2 000 000 With BetMGM's Golden Goals Handicap,Lingfield (AW),2024-01-04,Flat,Class 5,,70.22222222222223,6984.2699999999995
rac_11134695,Bet £10 Get £40 At BetMGM Fillies' Handicap,Lingfield (AW),2024-01-04,Flat,Class 5,,62.22222222222222,6984.2699999999995
rac_11134682,Boost Your Acca At BetMGM Restricted Novice Stakes (For horses In Bands B C And D) (GBB Race),Lingfield (AW),2024-01-04,Flat,Class 5,,0.0,7181.01
rac_11134669,BetUK. Home Of The Acca-Fenwa Apprentice Classified Stakes (Div I),Lingfield (AW),2024-01-04,Flat,Class 6,,44.90909090909091,9837.0
rac_11154468,Download The PlanetSportBet App Mares' Maiden Hurdle (GBB Race) (Div II),Hereford,2024-01-04,Hurdle,Class 4,,8.0,7574.49
rac_11132498,Bet £10 Get £10 At PlanetSportBet Conditional Jockeys' Novices' Handicap Hurdle,Hereford,2024-01-04,Hurdle,Class 5,,96.08333333333333,6049.75
rac_11132472,Best Odds Guaranteed At PlanetSportBet Juvenile Maiden Hurdle (Novices' C'ship Series Qual') (GBB),Hereford,2024-01-04,Hurdle,Class 4,,13.0,7574.49
rac_11132459,Download The PlanetSportBet App Mares' Maiden Hurdle (GBB Race) (Div I),Hereford,2024-01-04,Hurdle,Class 4,,9.083333333333334,7574.49
rac_11132446,Daily Racing Specials At PlanetSportBet Handicap Hurdle,Hereford,2024-01-04,Hurdle,Class 5,,85.18181818181819,7574.49
rac_11132641,Tote Placepot Win Without A Winner Conditional Jockeys' Handicap Chase (Go North Red Rum Qualifier),Musselburgh,2024-01-05,Chase,Class 5,,89.71428571428571,6885.9
rac_11132628,@ToteRacing On Twitter (Not X) Handicap Chase (Go North One Man Series Qualifier),Musselburgh,2024-01-05,Chase,Class 4,,99.42857142857143,7869.599999999999
rac_11132602,New Tote Multiples Only On-Course Novices' Limited Handicap Chase (GBB Race),Musselburgh,2024-01-05,Chase,Class 3,,120.5,11804.400000000001
rac_11132537,Simply Delicious Cakes Novices' Handicap Chase (GBB Race),Ludlow,2024-01-05,Chase,Class 4,,113.33333333333333,9837.0
rac_11132511,Plyvine Caterers Handicap Chase,Ludlow,2024-01-05,Chase,Class 3,,117.8,14755.5
rac_11160292,BetUK. Its Where The UK Bets Handicap (Div II),Southwell (AW),2024-01-05,Flat,Class 6,,51.666666666666664,5607.09
rac_11160279,Boost Your Acca At BetMGM Restricted Maiden Stakes (For horses In Bands C And D) (GBB Race) (Div II),Southwell (AW),2024-01-05,Flat,Class 5,,13.0,7181.01
rac_11160188,Always Gamble Responsibly With BetUK Handicap (Div II),Wolverhampton (AW),2024-01-05,Flat,Class 6,,49.22222222222222,5607.09
rac_11160175,Boost Your Acca At BetMGM Handicap (Div II),Wolverhampton (AW),2024-01-05,Flat,Class 5,,61.888888888888886,11804.4
rac_11135020,BetUK. Its Where The UK Bets Handicap (Div I),Southwell (AW),2024-01-05,Flat,Class 6,,51.27272727272727,5607.09
rac_11135007,Win £2 000 000 With BetMGM's Golden Goals Handicap,Southwell (AW),2024-01-05,Flat,Class 6,,52.0,5607.09
rac_11134994,Stay Golden With BetMGM Safer Gambling Handicap,Southwell (AW),2024-01-05,Flat,Class 5,,66.25,6767.01
rac_11134981,BetMGM: It's Showtime Novice Stakes (GBB Race),Southwell (AW),2024-01-05,Flat,Class 5,,7.8,7181.01
rac_11134968,Boost Your Acca At BetMGM Restricted Maiden Stakes (For horses In Bands C And D) (GBB Race) (Div I),Southwell (AW),2024-01-05,Flat,Class 5,,5.583333333333333,7181.01
rac_11134955,Boost Your Acca With BetUK Handicap,Southwell (AW),2024-01-05,Flat,Class 5,,66.36363636363636,11804.4
rac_11134942,BetUK. Home Of The Acca-Fenwa Handicap,Southwell (AW),2024-01-05,Flat,Class 3,,80.4,14755.5
rac_11134929,BetUK's Acca Club £5 Free Bet Classified Stakes,Wolverhampton (AW),2024-01-05,Flat,Class 6,,45.4,5607.09
rac_11134916,Build Your Acca With BetUK Apprentice Handicap,Wolverhampton (AW),2024-01-05,Flat,Class 6,,48.0,5607.09
rac_11134903,Always Gamble Responsibly With BetUK Handicap (Div I),Wolverhampton (AW),2024-01-05,Flat,Class 6,,49.375,5607.09
rac_11134890,Best Racing Odds Guaranteed At BetMGM Fillies' Handicap,Wolverhampton (AW),2024-01-05,Flat,Class 5,,64.77777777777777,6984.2699999999995
rac_11134877,BetUK. Home Of The Acca-Fenwa Maiden Stakes (GBB Race),Wolverhampton (AW),2024-01-05,Flat,Class 5,,7.444444444444445,7181.01
rac_11134864,Find More Big Deals At BetUK Handicap,Wolverhampton (AW),2024-01-05,Flat,Class 4,,78.77777777777777,9345.15
rac_11134851,Boost Your Acca At BetMGM Handicap (Div I),Wolverhampton (AW),2024-01-05,Flat,Class 5,,62.55555555555556,11804.4
rac_11132667,Tote Guarantee Bet Smarter Maiden Hurdle (GBB Race),Musselburgh,2024-01-05,Hurdle,Class 4,,0.0,5902.2
rac_11132654,Racing TV Profits Returned To Racing Novices' Limited Handicap Hurdle,Musselburgh,2024-01-05,Hurdle,Class 5,,88.84615384615384,6885.9
rac_11132615,tote.co.uk Your First Place For Racing Handicap Hurdle (Go North Cab On Target Series Qualifier),Musselburgh,2024-01-05,Hurdle,Class 4,,108.375,9837.0
rac_11132576,Vobe Electrics Juvenile Hurdle (GBB Race),Ludlow,2024-01-05,Hurdle,Class 4,,29.0,7869.6
rac_11132563,"Luke Watson Memorial ""National Hunt"" Maiden Hurdle (GBB Race)",Ludlow,2024-01-05,Hurdle,Class 4,,7.0,7869.6
rac_11132550,"Ludlow Junior ""National Hunt"" Hurdle (GBB Race)",Ludlow,2024-01-05,Hurdle,Class 4,,0.0,8853.3
rac_11132524,Racing UK Handicap Hurdle (Challenger Stayers Hurdle Series Qualifier),Ludlow,2024-01-05,Hurdle,Class 3,,123.2,11804.4
rac_11132680,tote.co.uk Back To Work Monday Open National Hunt Flat Race (Go North Jodami Qualifier) (GBB Race),Musselburgh,2024-01-05,NH Flat,Class 4,,0.0,4918.5
rac_11132589,Watch On Racing TV Mares' Open National Hunt Flat Race (Category 1 Elimination) (GBB Race),Ludlow,2024-01-05,NH Flat,Class 4,,0.0,5902.2
rac_11132940,Virgin Bet Novices' Handicap Chase,Wincanton,2024-01-06,Chase,Class 5,,86.5,7869.599999999999
rac_11132888,Virgin Bet Daily Extra Places Handicap Chase,Wincanton,2024-01-06,Chase,Class 3,,115.0,23835.0
rac_11132875,Virgin Bet Best Odds Daily Handicap Chase,Wincanton,2024-01-06,Chase,Class 3,,122.42857142857143,25576.2
rac_11132745,QuinnBet Acca Bonus Handicap Chase (Go North Monet's Garden Series Qualifier),Newcastle,2024-01-06,Chase,Class 5,,87.14285714285714,6049.75
rac_11132693,quinnbet.com Novices' Limited Handicap Chase (GBB Race),Newcastle,2024-01-06,Chase,Class 3,,116.5,11154.78
rac_11160851,BetMGM: It's Showtime Novice Stakes (GBB Race) (Div II),Southwell (AW),2024-01-06,Flat,Class 5,,0.0,7181.01
rac_11160838,Best Racing Odds Guaranteed At BetMGM Handicap (Div II),Southwell (AW),2024-01-06,Flat,Class 6,,60.2,9837.0
rac_11135202,Unibet Support Safe Gambling Handicap,Kempton (AW),2024-01-06,Flat,Class 6,,55.3,5902.2
rac_11135189,British Stallions Studs EBF Maiden Stakes (GBB Race),Kempton (AW),2024-01-06,Flat,Class 5,,18.333333333333332,6885.9
rac_11135176,racingtv.com Apprentice Handicap,Kempton (AW),2024-01-06,Flat,Class 5,,66.2,7869.599999999999
rac_11135163,Unibet/EBF Restricted Novice Stakes (For horses In Bands B C And D) (GBB Race),Kempton (AW),2024-01-06,Flat,Class 4,,0.0,10820.7
rac_11135150,Unibet Zero% Mission Handicap (London Stayers' Series Qualifier),Kempton (AW),2024-01-06,Flat,Class 4,,81.91666666666667,11804.4
rac_11135137,Unibet Extra Place Offers Every Day Handicap (London Sprint Series Qualifier),Kempton (AW),2024-01-06,Flat,Class 3,,80.88888888888889,14755.5
rac_11135124,Unibet 3 Uniboosts A Day Handicap (London Mile Series Qualifier),Kempton (AW),2024-01-06,Flat,Class 3,,88.25,14755.5
rac_11135111,BetUK. Its Where The UK Bets Handicap,Southwell (AW),2024-01-06,Flat,Class 6,,56.36363636363637,5607.09
rac_11135098,Boost Your Acca At BetMGM Handicap,Southwell (AW),2024-01-06,Flat,Class 6,,58.375,5607.09
rac_11135085,BetUK. Home Of The Acca-Fenwa Classified Stakes,Southwell (AW),2024-01-06,Flat,Class 6,,47.0,5607.09
rac_11135072,Bet £10 Get £40 At BetMGM Fillies' Handicap,Southwell (AW),2024-01-06,Flat,Class 5,,71.375,6984.2699999999995
rac_11135059,BetMGM: It's Showtime Novice Stakes (GBB Race) (Div I),Southwell (AW),2024-01-06,Flat,Class 5,,0.0,7181.01
rac_11135046,Best Racing Odds Guaranteed At BetMGM Handicap (Div I),Southwell (AW),2024-01-06,Flat,Class 6,,60.18181818181818,9837.0
rac_11135033,Win £2 000 000 With BetMGM's Golden Goals Handicap,Southwell (AW),2024-01-06,Flat,Class 4,,78.0,10820.699999999999
rac_11132953,Virgin Bet Every Saturday Money Back Handicap Hurdle,Wincanton,2024-01-06,Hurdle,Class 5,,91.55555555555556,7623.67
rac_11132927,Virgin Bet Fives Mares' Novices' Hurdle (Herring Queen Series Qualifier) (GBB Race),Wincanton,2024-01-06,Hurdle,Class 4,,31.5,7623.67
rac_11132914,Virgin Bet Novices' Hurdle (GBB Race),Wincanton,2024-01-06,Hurdle,Class 4,,24.0,7623.67
rac_11132901,Virgin Bet Daily Price Boosts Handicap Hurdle,Wincanton,2024-01-06,Hurdle,Class 3,,112.14285714285714,24592.5
rac_11132758,quinnbet.com Handicap Hurdle,Newcastle,2024-01-06,Hurdle,Class 5,,92.22222222222223,6049.75
rac_11132732,QuinnBet Acca Bonus Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),Newcastle,2024-01-06,Hurdle,Class 4,,0.0,7574.49
rac_11132719,QuinnBet Best Odds Guaranteed Novices' Hurdle (GBB Race),Newcastle,2024-01-06,Hurdle,Class 4,,0.0,7574.49
rac_11132706,QuinnBet Best Odds Guaranteed Handicap Hurdle,Newcastle,2024-01-06,Hurdle,Class 3,,109.14285714285714,10525.59
rac_11132771,QuinnBet Best Odds Guaranteed EBF Mares' National Hunt Flat Race (AW) (Conditional/Amateurs) (GBB),Newcastle,2024-01-06,NH Flat,Class 5,,0.0,4426.65
rac_11155300,EASYFIX Handicap Chase,Cork (IRE),2024-01-06,Chase,,,115.83333333333333,0.0
rac_11155287,Quays Bar And Bistro Fermoy And The Stables Bar Carrigaline Beginners Chase,Cork (IRE),2024-01-06,Chase,,,29.8,0.0
rac_11155274,EASYFIX Handicap Hurdle,Cork (IRE),2024-01-06,Hurdle,,,121.125,0.0
rac_11155261,ITM Irish Stallion Trail 12-13 January Maiden Hurdle,Cork (IRE),2024-01-06,Hurdle,,,0.0,0.0
rac_11155248,Annual Membership Available Rated Novice Hurdle,Cork (IRE),2024-01-06,Hurdle,,,118.14285714285714,0.0
rac_11155235,Happy New Year From All At Cork Maiden Hurdle,Cork (IRE),2024-01-06,Hurdle,,,0.0,0.0
rac_11155313,Irish Stallion Farms EBF Mares (Pro/Am) INH Flat Race,Cork (IRE),2024-01-06,NH Flat,,,0.0,0.0
rac_11133096,BetGoodwin Hayley Turner Handicap Chase,Plumpton,2024-01-07,Chase,Class 4,,101.1,14755.5
rac_11133083,BetGoodwin Mike Cattermole Novices' Limited Handicap Chase (GBB Race),Plumpton,2024-01-07,Chase,Class 3,,123.8,24592.5
rac_11133070,BetGoodwin Sussex National Handicap Chase,Plumpton,2024-01-07,Chase,Class 3,,120.81818181818181,34429.5
rac_11161488,Build Your Acca With BetUK Handicap (Div II),Wolverhampton (AW),2024-01-07,Flat,Class 6,,52.833333333333336,14755.5
rac_11135293,Build Your Acca With BetUK Handicap (Div I),Wolverhampton (AW),2024-01-07,Flat,Class 6,,53.25,14755.5
rac_11135280,Find More Big Deals At BetUK Handicap,Wolverhampton (AW),2024-01-07,Flat,Class 6,,63.81818181818182,14755.5
rac_11135267,Boost Your Acca With BetMGM Fillies' Novice Stakes (GBB Race),Wolverhampton (AW),2024-01-07,Flat,Class 5,,0.0,15739.2
rac_11135254,BetUK. It's Where The UK Bets Handicap,Wolverhampton (AW),2024-01-07,Flat,Class 5,,71.0,17706.600000000002
rac_11135241,Bet £10 Get £40 At BetMGM Handicap,Wolverhampton (AW),2024-01-07,Flat,Class 4,,76.91666666666667,26068.05
rac_11135228,Boost Your Acca-Fenwa With BetUK Handicap,Wolverhampton (AW),2024-01-07,Flat,Class 3,,77.9,27543.6
rac_11135215,Stay Golden With BetMGM Safer Gambling Handicap,Wolverhampton (AW),2024-01-07,Flat,Class 4,,79.54545454545455,26068.05
rac_11133135,BetGoodwin Tom Cannon Juvenile Hurdle (GBB Race),Plumpton,2024-01-07,Hurdle,Class 3,,0.0,14755.5
rac_11133122,Zoe Davison Memorial Handicap Hurdle,Plumpton,2024-01-07,Hurdle,Class 4,,106.5,14755.5
rac_11133109,"BetGoodwin Chris Gordon EBF ""National Hunt"" Novices' Hurdle (Qualifier) (GBB Race)",Plumpton,2024-01-07,Hurdle,Class 3,,34.0,14755.5
rac_11133057,BetGoodwin Sussex Stayers Handicap Hurdle (GBB Race),Plumpton,2024-01-07,Hurdle,Class 2,,133.875,73777.5
rac_11155326,Irish Stallion Farms EBF Mares Beginners Chase,Naas (IRE),2024-01-07,Chase,,,0.0,0.0
rac_11133291,"Geoffrey Bosley ""Tally Ho"" Open Hunters' Chase",Taunton,2024-01-08,Chase,Class 5,,107.81818181818181,6351.54
rac_11133239,Major Denis Burton Royal Welsh Memorial Novices' Handicap Chase (GBB Race),Taunton,2024-01-08,Chase,Class 4,,109.25,11869.82
rac_11161839,Boost Your Acca-Fenwa With BetUK Classified Stakes (Div II),Newcastle (AW),2024-01-08,Flat,Class 6,,47.875,5607.09
rac_11135384,Boost Your Acca At BetMGM Handicap,Newcastle (AW),2024-01-08,Flat,Class 6,,59.42857142857143,5607.09
rac_11135371,Boost Your Acca-Fenwa With BetUK Classified Stakes (Div I),Newcastle (AW),2024-01-08,Flat,Class 6,,45.666666666666664,5607.09
rac_11135358,BetMGM: It's Showtime Apprentice Handicap,Newcastle (AW),2024-01-08,Flat,Class 6,,56.90909090909091,5607.09
rac_11135345,BetUK. Home Of The Acca-Fenwa Handicap,Newcastle (AW),2024-01-08,Flat,Class 6,,56.54545454545455,5607.09
rac_11135332,Build Your Acca With BetUK Handicap,Newcastle (AW),2024-01-08,Flat,Class 5,,69.0,6984.2699999999995
rac_11135319,BetUK. It's Where The UK Bets Restricted Novice Stakes (For Horses In Bands C/D) (GBB Race),Newcastle (AW),2024-01-08,Flat,Class 5,,0.0,4284.73
rac_11135306,Win £2 000 000 With BetMGM's Golden Goals Handicap,Newcastle (AW),2024-01-08,Flat,Class 6,,52.22222222222222,9837.0
rac_11161852,Blackdown Motor Company Maiden Hurdle (GBB Race) (Div II),Taunton,2024-01-08,Hurdle,Class 4,,0.0,8950.69
rac_11133278,Blackdown Motor Company Maiden Hurdle (GBB Race) (Div I),Taunton,2024-01-08,Hurdle,Class 4,,30.642857142857142,8950.69
rac_11133265,Farmers Friend Novices' Hurdle (GBB Race),Taunton,2024-01-08,Hurdle,Class 4,,12.0,8950.69
rac_11133252,Saturday Meeting 20th January Mares' Handicap Hurdle,Taunton,2024-01-08,Hurdle,Class 5,,80.3076923076923,9000.85
rac_11133226,Stables Business Park Handicap Hurdle,Taunton,2024-01-08,Hurdle,Class 3,,118.33333333333333,13722.61
rac_11133434,Discover Whats Trending At Rhino.Bet Casino Handicap Chase,Market Rasen,2024-01-09,Chase,Class 5,,81.33333333333333,8361.45
rac_11133395,Download The Rhino.Bet App Handicap Chase,Market Rasen,2024-01-09,Chase,Class 4,,113.0,10328.85
rac_11133382,Rhino.Bet Novices' Limited Handicap Chase (GBB Race),Market Rasen,2024-01-09,Chase,Class 3,,117.8,19674.0
rac_11162060,BetUK. Its Where The UK Bets Handicap (Div II),Southwell (AW),2024-01-09,Flat,Class 5,,70.7,11804.4
rac_11135475,Find More Big Deals At BetUK Handicap,Southwell (AW),2024-01-09,Flat,Class 6,,54.111111111111114,5607.09
rac_11135462,Best Racing Odds Guaranteed At BetMGM Classified Stakes,Southwell (AW),2024-01-09,Flat,Class 6,,43.72727272727273,5607.09
rac_11135449,BetUK. Home Of The Acca-Fenwa Apprentice Handicap (Part Of The Racing Excellence Initiative),Southwell (AW),2024-01-09,Flat,Class 5,,64.0,6984.2699999999995
rac_11135436,Boost Your Acca At BetMGM Fillies' Handicap,Southwell (AW),2024-01-09,Flat,Class 4,,68.6,9345.15
rac_11135423,Stay Golden With BetMGM Safer Gambling Novice Stakes (GBB Race),Southwell (AW),2024-01-09,Flat,Class 4,,0.0,10328.85
rac_11135410,BetUK. Its Where The UK Bets Handicap (Div I),Southwell (AW),2024-01-09,Flat,Class 5,,69.5,11804.4
rac_11135397,Bet £10 Get £40 At BetMGM Handicap,Southwell (AW),2024-01-09,Flat,Class 2,,91.46153846153847,24789.24
rac_11133447,Premier League Offers At Rhino.Bet Maiden Hurdle (GBB Race),Market Rasen,2024-01-09,Hurdle,Class 4,,0.0,7869.6
rac_11133421,Daily Charged Up Offers At Rhino.Bet Mares' Handicap Hurdle (Challenger Mares' Hurdle Series Qual'),Market Rasen,2024-01-09,Hurdle,Class 4,,111.0,9837.0
rac_11133408,Follow Us On Twitter @betrhino Handicap Hurdle,Market Rasen,2024-01-09,Hurdle,Class 4,,115.66666666666667,9837.0
rac_11133577,Join Racing TV Now Handicap Chase,Leicester,2024-01-10,Chase,Class 5,,95.33333333333333,6885.9
rac_11133551,Every Race Live On Racing TV Handicap Chase,Leicester,2024-01-10,Chase,Class 4,,104.14285714285714,9837.0
rac_11133538,Kube - Leicester's Premier Events Venue Mares' Handicap Chase,Leicester,2024-01-10,Chase,Class 4,,113.0,8926.0
rac_11133473,Off The Fence On youtube.com/attheraces Novices' Handicap Chase (GBB Race),Doncaster,2024-01-10,Chase,Class 4,,108.6,8754.93
rac_11133460,At The Races App Form Study Handicap Chase,Doncaster,2024-01-10,Chase,Class 3,,126.11111111111111,11509.29
rac_11162307,Try Unibet's New Acca Boosts Classified Stakes (Div II),Kempton (AW),2024-01-10,Flat,Class 6,,44.27272727272727,5902.2
rac_11162294,Unibet Support Safe Gambling Novice Stakes (Div II),Kempton (AW),2024-01-10,Flat,Class 5,,8.222222222222221,7869.6
rac_11135566,Unibet Extra Place Offers Every Day Handicap,Kempton (AW),2024-01-10,Flat,Class 6,,59.54545454545455,5902.2
rac_11135553,Try Unibet's New Acca Boosts Classified Stakes (Div I),Kempton (AW),2024-01-10,Flat,Class 6,,43.888888888888886,5902.2
rac_11135540,Racing TV Handicap,Kempton (AW),2024-01-10,Flat,Class 6,,55.75,5902.2
rac_11135527,Unibet Novice Stakes (GBB Race),Kempton (AW),2024-01-10,Flat,Class 5,,0.0,7869.6
rac_11135514,Unibet Support Safe Gambling Novice Stakes (Div I),Kempton (AW),2024-01-10,Flat,Class 5,,10.0,7869.6
rac_11135501,Unibet Zero% Mission Handicap (London Mile Series Qualifier),Kempton (AW),2024-01-10,Flat,Class 5,,66.83333333333333,7869.599999999999
rac_11135488,Unibet Support Safe Gambling Handicap,Kempton (AW),2024-01-10,Flat,Class 5,,67.54545454545455,7869.599999999999
rac_11162281,Download The At The Races App Novices' Hurdle (GBB Race) (Div II),Doncaster,2024-01-10,Hurdle,Class 4,,8.857142857142858,7574.49
rac_11133603,Racecourse Live Streams On Racing TV Extra Handicap Hurdle,Leicester,2024-01-10,Hurdle,Class 5,,84.83333333333333,5902.2
rac_11133590,Watch On Racing TV Claiming Hurdle,Leicester,2024-01-10,Hurdle,Class 4,,93.0,6885.9
rac_11133564,Visit racingtv.com Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),Leicester,2024-01-10,Hurdle,Class 3,,0.0,9837.0
rac_11133512,"Sky Sports Racing HD Virgin ""Hands And Heels"" Handicap Hurdle (Conditional & Amateur Jockeys') (REI)",Doncaster,2024-01-10,Hurdle,Class 5,,85.33333333333333,6049.75
rac_11133499,Download The At The Races App Novices' Hurdle (GBB Race) (Div I),Doncaster,2024-01-10,Hurdle,Class 4,,8.692307692307692,7574.49
rac_11133486,Watch Off The Fence On attheraces.com Mares' Handicap Hurdle (Go North Lady Buttons Series Qual'),Doncaster,2024-01-10,Hurdle,Class 4,,103.85714285714286,7574.49
rac_11133525,Sky Sports Racing Sky 415 Open Maiden National Hunt Flat Race (Category 3 Elimination) (GBB Race),Doncaster,2024-01-10,NH Flat,Class 5,,0.0,4426.65
rac_11133681,Download Raceday Ready Today Novices' Handicap Chase,Catterick,2024-01-11,Chase,Class 5,,86.72727272727273,7869.6
rac_11133616,Vickers.Bet North Yorkshire Grand National Handicap Chase,Catterick,2024-01-11,Chase,Class 3,,112.125,20313.4
rac_11162931,Find More Big Deals At BetUK Handicap (Div II),Southwell (AW),2024-01-11,Flat,Class 6,,56.25,5607.09
rac_11162918,BetMGM: Its Showtime Handicap (Div II),Southwell (AW),2024-01-11,Flat,Class 4,,71.9,11804.4
rac_11135748,Win £2 000 000 With BetMGM's Golden Goals Handicap,Southwell (AW),2024-01-11,Flat,Class 6,,49.5,5607.09
rac_11135735,Best Racing Odds Guaranteed At BetMGM Handicap,Southwell (AW),2024-01-11,Flat,Class 6,,52.0,5607.09
rac_11135722,Find More Big Deals At BetUK Handicap (Div I),Southwell (AW),2024-01-11,Flat,Class 6,,55.57142857142857,5607.09
rac_11135709,Always Gamble Responsibly With BetUK Handicap,Southwell (AW),2024-01-11,Flat,Class 5,,66.2,6984.2699999999995
rac_11135696,BetUK. Home Of The Acca-Fenwa Fillies' Novice Stakes (GBB Race),Southwell (AW),2024-01-11,Flat,Class 4,,0.0,10328.85
rac_11135683,BetMGM: Its Showtime Handicap (Div I),Southwell (AW),2024-01-11,Flat,Class 4,,71.8,11804.4
rac_11135670,Boost Your Acca At BetMGM Handicap,Southwell (AW),2024-01-11,Flat,Class 3,,72.0,14755.5
rac_11135657,Summer Weddings At Chelmsford City Racecourse Classified Stakes,Chelmsford (AW),2024-01-11,Flat,Class 6,,44.69230769230769,7525.3
rac_11135644,Chelmsford City Racecourse Membership Handicap,Chelmsford (AW),2024-01-11,Flat,Class 6,,52.714285714285715,7525.3
rac_11135631,Ladies Day 2024 With Beverley Knight Apprentice Handicap (Part Of The Racing Excellence Initiative),Chelmsford (AW),2024-01-11,Flat,Class 6,,49.125,7525.3
rac_11135618,Ministry Of Sound Concert 31st August Handicap,Chelmsford (AW),2024-01-11,Flat,Class 6,,51.111111111111114,7525.3
rac_11135605,chelmsfordcityracecourse.com Restricted Maiden Stakes (For horses In Bands B C And D) (GBB Race),Chelmsford (AW),2024-01-11,Flat,Class 5,,17.5,8361.449999999999
rac_11135592,Fairwood Brasserie Dining Experience Classified Stakes,Chelmsford (AW),2024-01-11,Flat,Class 6,,47.111111111111114,9492.7
